character,state,probability
c302,3,0.444444444444444
c302,4,0.166666666666667
c303,-1,0.444444444444444
c303,1,0.444444444444444
c303,3,0.0555555555555556
c303,4,0.0555555555555556
c304,-1,0.0555555555555556
c304,1,0.333333333333333
c304,2,0.388888888888889
c304,3,0.0555555555555556
c304,4,0.166666666666667
c305,-1,0.388888888888889
c305,1,0.5
c305,3,0.0555555555555556
c305,4,0.0555555555555556
c306,-1,0.388888888888889
c306,1,0.555555555555556
c306,4,0.0555555555555556
c307,-1,0.555555555555556
c307,2,0.222222222222222
c307,3,0.0555555555555556
c307,4,0.166666666666667
c308,-1,0.333333333333333
c308,2,0.0555555555555556
c308,3,0.0555555555555556
c308,4,0.555555555555556
c309,-1,0.388888888888889
c309,1,0.166666666666667
c309,3,0.333333333333333
c309,4,0.111111111111111
c310,-1,0.333333333333333
c310,3,0.166666666666667
c310,4,0.5
c311,-1,0.0555555555555556
c311,1,0.555555555555556
c311,2,0.0555555555555556
c311,3,0.111111111111111
c311,4,0.222222222222222
c312,-1,0.555555555555556
c312,1,0.388888888888889
c312,4,0.0555555555555556
c313,-1,0.277777777777778
c313,1,0.611111111111111
c313,2,0.0555555555555556
c313,3,0.0555555555555556
c314,-1,0.277777777777778
c314,1,0.555555555555556
c314,3,0.111111111111111
c314,4,0.0555555555555556
c315,-1,0.444444444444444
c315,1,0.0555555555555556
c315,4,0.5
c316,-1,0.388888888888889
c316,1,0.111111111111111
c316,2,0.0555555555555556
c316,3,0.0555555555555556
c316,4,0.388888888888889
c317,-1,0.388888888888889
c317,3,0.611111111111111
c318,-1,0.277777777777778
c318,1,0.333333333333333
c318,2,0.111111111111111
c318,3,0.111111111111111
c318,4,0.166666666666667
c319,-1,0.333333333333333
c319,1,0.5
c319,3,0.0555555555555556
c319,4,0.111111111111111
c320,-1,0.444444444444444
c320,1,0.333333333333333
c320,3,0.111111111111111
c320,4,0.111111111111111
c321,-1,0.444444444444444
c321,1,0.0555555555555556
c321,3,0.5
c322,-1,0.222222222222222
c322,1,0.666666666666667
c322,4,0.111111111111111
c323,-1,0.222222222222222
c323,1,0.555555555555556
c323,2,0.0555555555555556
c323,3,0.111111111111111
c323,4,0.0555555555555556
c324,-1,0.277777777777778
c324,1,0.277777777777778
c324,3,0.388888888888889
c324,4,0.0555555555555556
c325,-1,0.333333333333333
c325,1,0.666666666666667
c326,-1,0.222222222222222
c326,3,0.777777777777778
c327,-1,0.5
c327,1,0.222222222222222
c327,3,0.0555555555555556
c327,4,0.222222222222222
c328,-1,0.388888888888889
c328,1,0.388888888888889
c328,2,0.0555555555555556
c328,3,0.166666666666667
c329,-1,0.277777777777778
c329,1,0.444444444444444
c329,3,0.166666666666667
c329,4,0.111111111111111
c330,-1,0.111111111111111
c330,1,0.555555555555556
c330,2,0.111111111111111
c330,3,0.222222222222222
c331,-1,0.444444444444444
c331,1,0.444444444444444
c331,2,0.111111111111111
c332,-1,0.388888888888889
c332,1,0.555555555555556
c332,3,0.0555555555555556
c333,-1,0.388888888888889
c333,1,0.611111111111111
c334,-1,0.166666666666667
c334,1,0.555555555555556
c334,3,0.277777777777778
c335,-1,0.166666666666667
c335,1,0.722222222222222
c335,3,0.111111111111111
c336,-1,0.666666666666667
c336,1,0.277777777777778
c336,2,0.0555555555555556
c337,-1,0.222222222222222
c337,1,0.777777777777778
c338,-1,0.277777777777778
c338,1,0.722222222222222
c339,-1,0.0555555555555556
c339,1,0.944444444444444
c340,-1,0.277777777777778
c340,1,0.666666666666667
c340,3,0.0555555555555556
c341,-1,0.111111111111111
c341,1,0.888888888888889
c342,-1,0.277777777777778
c342,3,0.5
c342,4,0.222222222222222
c343,-1,0.333333333333333
c343,1,0.277777777777778
c343,3,0.166666666666667
c343,4,0.222222222222222
c344,-1,0.222222222222222
c344,1,0.611111111111111
c344,2,0.111111111111111
c344,3,0.0555555555555556
c345,-1,0.0555555555555556
c345,1,0.444444444444444
c345,2,0.277777777777778
c345,3,0.222222222222222
c346,-1,0.388888888888889
c346,1,0.611111111111111
c347,-1,0.333333333333333
c347,1,0.555555555555556
c347,3,0.111111111111111
c348,-1,0.0555555555555556
c348,1,0.777777777777778
c348,2,0.166666666666667
c349,-1,0.666666666666667
c349,1,0.222222222222222
c349,2,0.0555555555555556
c349,3,0.0555555555555556
c350,-1,0.166666666666667
c350,1,0.666666666666667
c350,3,0.166666666666667
c351,-1,0.166666666666667
c351,1,0.611111111111111
c351,2,0.222222222222222
c352,-1,0.222222222222222
c352,1,0.333333333333333
c352,2,0.277777777777778
c352,3,0.166666666666667
c353,-1,0.111111111111111
c353,1,0.722222222222222
c353,2,0.111111111111111
c353,3,0.0555555555555556
c354,-1,0.222222222222222
c354,1,0.722222222222222
c354,3,0.0555555555555556
c355,-1,0.277777777777778
c355,1,0.388888888888889
c355,2,0.222222222222222
c355,3,0.111111111111111
c356,-1,0.277777777777778
c356,1,0.611111111111111
c356,3,0.111111111111111
c357,-1,0.444444444444444
c357,1,0.555555555555556
c358,-1,0.222222222222222
c358,1,0.5
c358,3,0.277777777777778
c359,-1,0.111111111111111
c359,1,0.722222222222222
c359,3,0.0555555555555556
c359,4,0.111111111111111
c360,-1,0.333333333333333
c360,1,0.611111111111111
c360,3,0.0555555555555556
c361,-1,0.277777777777778
c361,1,0.0555555555555556
c361,3,0.666666666666667
c362,-1,0.333333333333333
c362,1,0.555555555555556
c362,3,0.111111111111111
c363,-1,0.166666666666667
c363,1,0.722222222222222
c363,2,0.0555555555555556
c363,4,0.0555555555555556
c364,-1,0.111111111111111
c364,1,0.777777777777778
c364,2,0.0555555555555556
c364,3,0.0555555555555556
c365,-1,0.333333333333333
c365,1,0.666666666666667
c366,-1,0.5
c366,1,0.5
c367,-1,0.333333333333333
c367,1,0.5
c367,2,0.0555555555555556
c367,3,0.111111111111111
c368,-1,0.388888888888889
c368,1,0.111111111111111
c368,2,0.0555555555555556
c368,3,0.222222222222222
c368,4,0.222222222222222
c369,-1,0.444444444444444
c369,1,0.5
c369,3,0.0555555555555556
c370,-1,0.0555555555555556
c370,1,0.888888888888889
c370,4,0.0555555555555556
c371,-1,0.388888888888889
c371,1,0.555555555555556
c371,3,0.0555555555555556
c372,-1,0.388888888888889
c372,1,0.611111111111111
c373,-1,0.555555555555556
c373,1,0.166666666666667
c373,2,0.0555555555555556
c373,3,0.166666666666667
c373,4,0.0555555555555556
c374,-1,0.333333333333333
c374,1,0.166666666666667
c374,2,0.0555555555555556
c374,3,0.111111111111111
c374,4,0.333333333333333
c375,-1,0.388888888888889
c375,1,0.388888888888889
c375,3,0.222222222222222
c376,-1,0.333333333333333
c376,1,0.111111111111111
c376,4,0.555555555555556
c377,-1,0.0555555555555556
c377,1,0.777777777777778
c377,3,0.111111111111111
c377,4,0.0555555555555556
c378,-1,0.555555555555556
c378,1,0.333333333333333
c378,2,0.0555555555555556
c378,4,0.0555555555555556
c379,-1,0.277777777777778
c379,1,0.611111111111111
c379,4,0.111111111111111
c380,-1,0.277777777777778
c380,1,0.722222222222222
c381,-1,0.444444444444444
c381,1,0.388888888888889
c381,4,0.166666666666667
c382,-1,0.388888888888889
c382,1,0.222222222222222
c382,3,0.166666666666667
c382,4,0.222222222222222
c383,-1,0.388888888888889
c383,1,0.444444444444444
c383,3,0.166666666666667
c384,-1,0.277777777777778
c384,1,0.166666666666667
c384,3,0.555555555555556
c385,-1,0.333333333333333
c385,1,0.5
c385,4,0.166666666666667
c386,-1,0.444444444444444
c386,1,0.444444444444444
c386,3,0.0555555555555556
c386,4,0.0555555555555556
c387,-1,0.444444444444444
c387,1,0.555555555555556
c388,-1,0.222222222222222
c388,1,0.5
c388,2,0.222222222222222
c388,3,0.0555555555555556
c389,-1,0.222222222222222
c389,1,0.666666666666667
c389,3,0.0555555555555556
c389,4,0.0555555555555556
c390,-1,0.277777777777778
c390,1,0.5
c390,3,0.222222222222222
c391,-1,0.333333333333333
c391,1,0.555555555555556
c391,3,0.111111111111111
c392,-1,0.222222222222222
c392,1,0.611111111111111
c392,2,0.166666666666667
c393,-1,0.5
c393,1,0.333333333333333
c393,3,0.111111111111111
c393,4,0.0555555555555556
c394,-1,0.388888888888889
c394,1,0.277777777777778
c394,2,0.333333333333333
c395,-1,0.277777777777778
c395,1,0.5
c395,3,0.166666666666667
c395,4,0.0555555555555556
