character,state,probability
c302,-1,0.333333333333333
c302,4,0.666666666666667
c303,-1,0.555555555555556
c303,1,0.222222222222222
c303,3,0.222222222222222
c304,-1,0.148148148148148
c304,1,0.777777777777778
c304,3,0.0740740740740741
c305,-1,0.185185185185185
c305,1,0.592592592592593
c305,3,0.185185185185185
c305,4,0.037037037037037
c306,-1,0.259259259259259
c306,1,0.518518518518518
c306,3,0.111111111111111
c306,4,0.111111111111111
c307,-1,0.185185185185185
c307,3,0.814814814814815
c308,-1,0.222222222222222
c308,4,0.777777777777778
c309,-1,0.296296296296296
c309,3,0.666666666666667
c309,4,0.037037037037037
c310,-1,0.185185185185185
c310,1,0.259259259259259
c310,3,0.037037037037037
c310,4,0.518518518518518
c311,-1,0.0740740740740741
c311,1,0.333333333333333
c311,3,0.555555555555556
c311,4,0.037037037037037
c312,-1,0.444444444444444
c312,1,0.481481481481481
c312,3,0.037037037037037
c312,4,0.037037037037037
c313,-1,0.222222222222222
c313,1,0.518518518518518
c313,3,0.148148148148148
c313,4,0.111111111111111
c314,-1,0.0740740740740741
c314,1,0.62962962962963
c314,3,0.296296296296296
c315,-1,0.333333333333333
c315,1,0.296296296296296
c315,3,0.296296296296296
c315,4,0.0740740740740741
c316,-1,0.296296296296296
c316,1,0.407407407407407
c316,3,0.259259259259259
c316,4,0.037037037037037
c317,-1,0.111111111111111
c317,1,0.703703703703704
c317,3,0.111111111111111
c317,4,0.0740740740740741
c318,-1,0.222222222222222
c318,1,0.296296296296296
c318,3,0.185185185185185
c318,4,0.296296296296296
c319,-1,0.259259259259259
c319,3,0.037037037037037
c319,4,0.703703703703704
c320,-1,0.666666666666667
c320,1,0.259259259259259
c320,3,0.037037037037037
c320,4,0.037037037037037
c321,-1,0.407407407407407
c321,1,0.222222222222222
c321,3,0.296296296296296
c321,4,0.0740740740740741
c322,-1,0.259259259259259
c322,1,0.666666666666667
c322,2,0.037037037037037
c322,3,0.037037037037037
c323,-1,0.333333333333333
c323,1,0.481481481481481
c323,3,0.185185185185185
c324,-1,0.148148148148148
c324,1,0.37037037037037
c324,3,0.148148148148148
c324,4,0.333333333333333
c325,-1,0.222222222222222
c325,1,0.703703703703704
c325,4,0.0740740740740741
c326,-1,0.185185185185185
c326,1,0.407407407407407
c326,3,0.148148148148148
c326,4,0.259259259259259
c327,-1,0.444444444444444
c327,1,0.407407407407407
c327,3,0.111111111111111
c327,4,0.037037037037037
c328,-1,0.259259259259259
c328,1,0.444444444444444
c328,3,0.222222222222222
c328,4,0.0740740740740741
c329,-1,0.185185185185185
c329,1,0.148148148148148
c329,3,0.666666666666667
c330,-1,0.037037037037037
c330,1,0.481481481481481
c330,3,0.481481481481481
c331,-1,0.333333333333333
c331,1,0.555555555555556
c331,4,0.111111111111111
c332,-1,0.185185185185185
c332,1,0.777777777777778
c332,3,0.037037037037037
c333,-1,0.444444444444444
c333,1,0.444444444444444
c333,3,0.111111111111111
c334,-1,0.222222222222222
c334,1,0.481481481481481
c334,2,0.037037037037037
c334,4,0.259259259259259
c335,-1,0.0740740740740741
c335,1,0.703703703703704
c335,2,0.148148148148148
c335,4,0.0740740740740741
c336,-1,0.407407407407407
c336,1,0.37037037037037
c336,2,0.222222222222222
c337,-1,0.111111111111111
c337,1,0.888888888888889
c338,1,0.925925925925926
c338,2,0.0740740740740741
c339,-1,0.259259259259259
c339,1,0.444444444444444
c339,4,0.296296296296296
c340,-1,0.185185185185185
c340,1,0.777777777777778
c340,3,0.037037037037037
c341,-1,0.185185185185185
c341,1,0.777777777777778
c341,4,0.037037037037037
c342,-1,0.222222222222222
c342,1,0.185185185185185
c342,3,0.037037037037037
c342,4,0.555555555555556
c343,-1,0.222222222222222
c343,1,0.37037037037037
c343,2,0.037037037037037
c343,3,0.333333333333333
c343,4,0.037037037037037
c344,-1,0.148148148148148
c344,1,0.666666666666667
c344,2,0.185185185185185
c345,-1,0.037037037037037
c345,1,0.962962962962963
c346,-1,0.37037037037037
c346,1,0.592592592592593
c346,2,0.037037037037037
c347,-1,0.37037037037037
c347,1,0.407407407407407
c347,2,0.185185185185185
c347,3,0.037037037037037
c348,-1,0.296296296296296
c348,1,0.666666666666667
c348,2,0.037037037037037
c349,-1,0.37037037037037
c349,1,0.333333333333333
c349,2,0.296296296296296
c350,-1,0.259259259259259
c350,1,0.481481481481481
c350,4,0.259259259259259
c351,-1,0.333333333333333
c351,1,0.555555555555556
c351,2,0.111111111111111
c352,-1,0.222222222222222
c352,1,0.666666666666667
c352,2,0.037037037037037
c352,3,0.0740740740740741
c353,-1,0.0740740740740741
c353,1,0.037037037037037
c353,3,0.111111111111111
c353,4,0.777777777777778
c354,-1,0.222222222222222
c354,1,0.777777777777778
c355,-1,0.148148148148148
c355,1,0.777777777777778
c355,3,0.0740740740740741
c356,-1,0.37037037037037
c356,1,0.518518518518518
c356,2,0.111111111111111
c357,-1,0.185185185185185
c357,1,0.62962962962963
c357,4,0.185185185185185
c358,-1,0.0740740740740741
c358,1,0.740740740740741
c358,3,0.0740740740740741
c358,4,0.111111111111111
c359,-1,0.111111111111111
c359,1,0.851851851851852
c359,3,0.037037037037037
c360,-1,0.444444444444444
c360,1,0.481481481481481
c360,2,0.0740740740740741
c361,-1,0.0740740740740741
c361,1,0.62962962962963
c361,2,0.037037037037037
c361,3,0.185185185185185
c361,4,0.0740740740740741
c362,-1,0.185185185185185
c362,1,0.777777777777778
c362,3,0.037037037037037
c363,-1,0.0740740740740741
c363,1,0.777777777777778
c363,3,0.148148148148148
c364,-1,0.0740740740740741
c364,1,0.62962962962963
c364,3,0.296296296296296
c365,-1,0.222222222222222
c365,1,0.703703703703704
c365,4,0.0740740740740741
c366,-1,0.481481481481481
c366,1,0.481481481481481
c366,3,0.037037037037037
c367,-1,0.333333333333333
c367,1,0.555555555555556
c367,2,0.0740740740740741
c367,3,0.037037037037037
c368,-1,0.333333333333333
c368,1,0.259259259259259
c368,3,0.259259259259259
c368,4,0.148148148148148
c369,-1,0.555555555555556
c369,1,0.259259259259259
c369,3,0.185185185185185
c370,-1,0.148148148148148
c370,1,0.777777777777778
c370,3,0.037037037037037
c370,4,0.037037037037037
c371,-1,0.185185185185185
c371,1,0.703703703703704
c371,2,0.0740740740740741
c371,3,0.037037037037037
c372,-1,0.259259259259259
c372,1,0.296296296296296
c372,3,0.148148148148148
c372,4,0.296296296296296
c373,-1,0.185185185185185
c373,1,0.592592592592593
c373,2,0.222222222222222
c374,-1,0.222222222222222
c374,1,0.37037037037037
c374,2,0.111111111111111
c374,3,0.296296296296296
c375,-1,0.296296296296296
c375,1,0.444444444444444
c375,3,0.259259259259259
c376,-1,0.185185185185185
c376,1,0.407407407407407
c376,2,0.296296296296296
c376,3,0.111111111111111
c377,-1,0.0740740740740741
c377,1,0.851851851851852
c377,3,0.0740740740740741
c378,-1,0.444444444444444
c378,1,0.518518518518518
c378,2,0.037037037037037
c379,-1,0.222222222222222
c379,3,0.777777777777778
c380,-1,0.0740740740740741
c380,1,0.740740740740741
c380,3,0.148148148148148
c380,4,0.037037037037037
c381,-1,0.333333333333333
c381,1,0.592592592592593
c381,3,0.0740740740740741
c382,-1,0.296296296296296
c382,1,0.518518518518518
c382,2,0.148148148148148
c382,3,0.037037037037037
c383,-1,0.111111111111111
c383,1,0.888888888888889
c384,-1,0.222222222222222
c384,1,0.222222222222222
c384,2,0.518518518518518
c384,4,0.037037037037037
c385,-1,0.259259259259259
c385,1,0.518518518518518
c385,3,0.222222222222222
c386,-1,0.666666666666667
c386,1,0.259259259259259
c386,2,0.0740740740740741
c387,-1,0.407407407407407
c387,1,0.296296296296296
c387,2,0.0740740740740741
c387,3,0.185185185185185
c387,4,0.037037037037037
c388,-1,0.259259259259259
c388,1,0.037037037037037
c388,2,0.666666666666667
c388,3,0.037037037037037
c389,-1,0.333333333333333
c389,1,0.592592592592593
c389,3,0.0740740740740741
c390,-1,0.148148148148148
c390,1,0.703703703703704
c390,3,0.111111111111111
c390,4,0.037037037037037
c391,-1,0.222222222222222
c391,1,0.777777777777778
c392,-1,0.185185185185185
c392,1,0.444444444444444
c392,2,0.0740740740740741
c392,3,0.296296296296296
c393,-1,0.444444444444444
c393,1,0.518518518518518
c393,4,0.037037037037037
c394,-1,0.259259259259259
c394,1,0.555555555555556
c394,2,0.0740740740740741
c394,3,0.0740740740740741
c394,4,0.037037037037037
c395,-1,0.185185185185185
c395,1,0.703703703703704
c395,3,0.0740740740740741
c395,4,0.037037037037037
